video,sentence,start,end
nsmzFUmvA_Q-00_14_57.855-00_15_13.787.mp4,you know when i showed up and we were ready to start filming i was in a small standing room with my father and my sister waiting for the doors to open,00:14:57.855,00:15:13.787
nsmzFUmvA_Q-00_15_58.624-00_16_08.384.mp4,at first we had to stare at each other until the cameras started rolling,00:15:58.624,00:16:08.384
nsmzFUmvA_Q-00_14_50.139-00_14_57.855.mp4,well to be honest there 's nothing that could ever compare to what i was feeling,00:14:50.139,00:14:57.855
nsmzFUmvA_Q-00_14_35.416-00_14_44.091.mp4,it was cool seeing that and also you ended up getting an actual deal done with matt higgins,00:14:35.416,00:14:44.091
nsmzFUmvA_Q-00_14_28.158-00_14_35.416.mp4,okay you and your family made an appearance on shark tank just last sunday,00:14:28.158,00:14:35.416
nsmzFUmvA_Q-00_14_15.931-00_14_28.158.mp4,signs name our business is called tailgate n go or tng for short,00:14:15.931,00:14:28.158
nsmzFUmvA_Q-00_14_10.975-00_14_15.931.mp4,hi my name is kobe johnson,00:14:10.975,00:14:15.931
nsmzFUmvA_Q-00_14_03.676-00_14_10.975.mp4,hello can you introduce yourself with your name and what your business is all about,00:14:03.676,00:14:10.975
nsmzFUmvA_Q-00_14_00.380-00_14_03.091.mp4,here is an interview with kobe,00:14:00.380,00:14:03.091
nsmzFUmvA_Q-00_13_56.668-00_14_00.380.mp4,there was an interpreter during the show,00:13:56.668,00:14:00.380
nsmzFUmvA_Q-00_13_29.892-00_13_56.668.mp4,"after some back and forth with the sharks the family accepted shark matt higgins offer of 250,000 for a 20% stake and a royalty of 50 per unit until the 250k is repaid",00:13:29.892,00:13:56.668
nsmzFUmvA_Q-00_13_23.219-00_13_29.892.mp4,you can attach a grill or a sink to it,00:13:23.219,00:13:29.892
nsmzFUmvA_Q-00_14_44.091-00_14_50.139.mp4,what was that experience like for you being on the shark tank show,00:14:44.091,00:14:50.139
nsmzFUmvA_Q-00_13_09.746-00_13_23.219.mp4,it is a portable outdoor kitchen and dry box that has everything you need to cook in the outdoors,00:13:09.746,00:13:23.219
nsmzFUmvA_Q-00_16_08.384-00_16_14.682.mp4,then the host introduced the audience to the show and then we introduced ourselves,00:16:08.384,00:16:14.682
nsmzFUmvA_Q-00_16_18.184-00_16_22.940.mp4,that was an experience i 'll never forget,00:16:18.184,00:16:22.940
nsmzFUmvA_Q-00_18_33.487-00_18_42.121.mp4,yes the board had to learn a lot and fast so we could keep on fine tuning our process,00:18:33.487,00:18:42.121
nsmzFUmvA_Q-00_18_32.318-00_18_33.487.mp4,only 25 minutes,00:18:32.318,00:18:33.487
nsmzFUmvA_Q-00_18_29.942-00_18_32.318.mp4,i thought it 'd actually take a little bit longer than that,00:18:29.942,00:18:32.318
nsmzFUmvA_Q-00_18_28.494-00_18_29.942.mp4,that 's pretty fast too,00:18:28.494,00:18:29.942
nsmzFUmvA_Q-00_18_27.771-00_18_28.494.mp4,that 's cool,00:18:27.771,00:18:28.494
nsmzFUmvA_Q-00_18_22.392-00_18_27.772.mp4,after you 've imported the parts you need then it 'll take you 25 minutes to assemble the parts,00:18:22.392,00:18:27.772
nsmzFUmvA_Q-00_18_08.586-00_18_22.392.mp4,we also place orders for powder coating services and also for a waste management service from denver,00:18:08.586,00:18:22.392
nsmzFUmvA_Q-00_17_53.154-00_18_08.586.mp4,it takes 25 minutes because there are a lot of components involved like the rivets the handles and many other parts,00:17:53.154,00:18:08.586
nsmzFUmvA_Q-00_17_52.028-00_17_53.154.mp4,25 minutes,00:17:52.028,00:17:53.154
nsmzFUmvA_Q-00_16_14.682-00_16_18.184.mp4,and we shared our story right there,00:16:14.682,00:16:18.184
nsmzFUmvA_Q-00_17_41.602-00_17_52.028.mp4,well for us to produce one unit it takes about 25 minutes,00:17:41.602,00:17:52.028
nsmzFUmvA_Q-00_17_25.126-00_17_34.428.mp4,the board had to do a lot of study but b is also a fast learner,00:17:25.126,00:17:34.428
nsmzFUmvA_Q-00_17_12.865-00_17_25.126.mp4,so he knows people who also work with heavy machinery but for everything else we had to learn through research,00:17:12.865,00:17:25.126
nsmzFUmvA_Q-00_17_03.522-00_17_12.865.mp4,so my dad has a lot of experience with heavy machinery like for instance excavators,00:17:03.522,00:17:12.865
nsmzFUmvA_Q-00_17_00.394-00_17_03.522.mp4,they meet people and make connections,00:17:00.394,00:17:03.522
nsmzFUmvA_Q-00_16_56.389-00_17_00.394.mp4,well you know what businessmen do,00:16:56.389,00:17:00.394
nsmzFUmvA_Q-00_16_50.842-00_16_56.389.mp4,how did you develop these skills that led to this invention,00:16:50.842,00:16:56.389
nsmzFUmvA_Q-00_16_39.956-00_16_50.842.mp4,you said you 'd been having frustrations with forgetting things to bring and organizing for camping trips but i 'm curious about your father and your background with welding,00:16:39.956,00:16:50.842
nsmzFUmvA_Q-00_16_28.821-00_16_39.956.mp4,now that you 've gotten a deal done can you explain a little bit about how you and your family invented a tailgate kit,00:16:28.821,00:16:39.956
nsmzFUmvA_Q-00_16_22.940-00_16_28.821.mp4,i 'm sure you 'll never that experience and you even have it all on film too,00:16:22.940,00:16:28.821
nsmzFUmvA_Q-00_17_34.428-00_17_41.602.mp4,wow how long does it take for your company to produce one unit,00:17:34.428,00:17:41.602
nsmzFUmvA_Q-00_18_49.481-00_18_50.377.mp4,wonderful,00:18:49.481,00:18:50.377
nsmzFUmvA_Q-00_12_45.014-00_13_09.746.mp4,a deaf man kobe johnson and his father and sister pitched their tailgate n go business concept on shark tank on abc last sunday,00:12:45.014,00:13:09.746
nsmzFUmvA_Q-00_12_11.230-00_12_32.250.mp4,milwaukee mayor tom barrett said this was obviously a hate crime and placed the blame on president trump saying he feeds anger towards people from other countries,00:12:11.230,00:12:32.250
nsmzFUmvA_Q-00_04_50.706-00_04_57.797.mp4,it is not known the motive or if there was more than one shooter,00:04:50.706,00:04:57.797
nsmzFUmvA_Q-00_04_43.949-00_04_50.706.mp4,they found two firearms at the scene,00:04:43.949,00:04:50.706
nsmzFUmvA_Q-00_04_37.110-00_04_43.949.mp4,police have not identified or arrested a suspect,00:04:37.110,00:04:43.949
nsmzFUmvA_Q-00_04_30.894-00_04_37.110.mp4,a fifth person died on friday a 19-year-old,00:04:30.894,00:04:37.110
nsmzFUmvA_Q-00_04_20.634-00_04_30.894.mp4,four people who ages ranged from 22 to 29 were killed on thursday night including the dj,00:04:20.634,00:04:30.894
nsmzFUmvA_Q-00_04_10.750-00_04_20.634.mp4,but before police showed up at the house someone opened fire on the partygoers,00:04:10.750,00:04:20.634
nsmzFUmvA_Q-00_04_06.454-00_04_10.750.mp4,neighbors called police to complain,00:04:06.454,00:04:10.750
nsmzFUmvA_Q-00_03_57.444-00_04_06.454.mp4,about 100 people showed up for the party which had a dj and people dancing,00:03:57.444,00:04:06.454
nsmzFUmvA_Q-00_03_44.890-00_03_57.444.mp4,"but that was not the truth as there were posts on social media for an ""airbnb mansion party",00:03:44.890,00:03:57.444
nsmzFUmvA_Q-00_04_57.797-00_05_27.410.mp4,airbnb 's ceo brian chesky said they would ban party houses and would create a rapid response team to quickly address potential violations of this rule with other airbnb rentals,00:04:57.797,00:05:27.410
nsmzFUmvA_Q-00_03_26.455-00_03_44.890.mp4,the house was an airbnb rental that was reserved by a woman who said her family had asthma and needed to escape smoke from a wildfire,00:03:26.455,00:03:44.890
nsmzFUmvA_Q-00_02_43.329-00_03_05.475.mp4,they released a dash cam video that showed a power flash which indicates a power line was damaged and arced electrical discharges,00:02:43.329,00:03:05.475
nsmzFUmvA_Q-00_02_26.895-00_02_43.329.mp4,the los angeles fire department said they believe the getty fire was sparked by a tree branch that broke off during strong winds and landed on power lines,00:02:26.895,00:02:43.329
nsmzFUmvA_Q-00_02_17.719-00_02_26.895.mp4,the kincade fire in sonoma county is 78% contained,00:02:17.719,00:02:26.895
nsmzFUmvA_Q-00_02_07.293-00_02_17.719.mp4,the easy fire and the getty fire in southern california are 80% or more contained,00:02:07.293,00:02:17.719
nsmzFUmvA_Q-00_01_51.736-00_02_07.293.mp4,the third news reports say the wildfires in california are now mostly contained but that conditions are still dangerous,00:01:51.736,00:02:07.293
nsmzFUmvA_Q-00_01_44.436-00_01_51.736.mp4,had he won that race things could be different for him today,00:01:44.436,00:01:51.736
nsmzFUmvA_Q-00_01_32.132-00_01_44.436.mp4,he is best known for challenging texas sen. ted cruz r during last year's midterm elections,00:01:32.132,00:01:44.436
nsmzFUmvA_Q-00_01_09.694-00_01_32.132.mp4,the second news former texas congressman beto o'rourke announced friday night that he is dropping out of the 2020 democratic race due to low poll numbers and weak fundraising,00:01:09.694,00:01:32.132
nsmzFUmvA_Q-00_00_51.341-00_01_09.694.mp4,the washington post reported that more and more organizations are adding policies that prohibit executive subordinate relationships in the workplace,00:00:51.341,00:01:09.694
nsmzFUmvA_Q-00_03_10.606-00_03_26.455.mp4,on halloween night on thursday five people were shot and killed during a house party in orinda california which is a suburb of san francisco,00:03:10.606,00:03:26.455
nsmzFUmvA_Q-00_12_32.250-00_12_40.091.mp4,"there is a gofundme set up for villalaz that has raised over $23,000",00:12:32.250,00:12:40.091
nsmzFUmvA_Q-00_05_27.410-00_05_40.173.mp4,the renter of the house is banned from airbnb and the house has been removed as a listing,00:05:27.410,00:05:40.173
nsmzFUmvA_Q-00_05_55.103-00_06_01.026.mp4,here are three updates related to president trump,00:05:55.103,00:06:01.026
nsmzFUmvA_Q-00_12_07.058-00_12_11.230.mp4,he has a wife and two young children,00:12:07.058,00:12:11.230
nsmzFUmvA_Q-00_11_57.216-00_12_07.058.mp4,villalaz said he believes he is a victim of a hate crime,00:11:57.216,00:12:07.058
nsmzFUmvA_Q-00_11_46.330-00_11_57.216.mp4,police said they have arrested a 61-year-old suspect and that charges are pending,00:11:46.330,00:11:57.216
nsmzFUmvA_Q-00_11_40.157-00_11_46.330.mp4,the liquid is suspected to be battery acid,00:11:40.157,00:11:46.330
nsmzFUmvA_Q-00_11_33.442-00_11_40.157.mp4,it caused second degree burns and scarring,00:11:33.442,00:11:40.157
nsmzFUmvA_Q-00_11_23.349-00_11_33.442.mp4,the alleged attacker then throws a container with a liquid on it on villalz 's face,00:11:23.349,00:11:33.442
nsmzFUmvA_Q-00_11_10.168-00_11_23.349.mp4,there is a video that shows the two men arguing on friday night about how villalaz parked his car,00:11:10.168,00:11:23.349
nsmzFUmvA_Q-00_10_41.307-00_11_10.168.mp4,in milwaukee a u.s. citizen who moved here 19 years ago from peru mahud villalaz had acid thrown in his face by a man who told him that he was illegal and that he had to go back to his country,00:10:41.307,00:11:10.168
nsmzFUmvA_Q-00_10_14.739-00_10_21.995.mp4,the department of justice also said he was immune from testifying,00:10:14.739,00:10:21.995
nsmzFUmvA_Q-00_05_40.173-00_05_49.848.mp4,the house was last sold for $1.2 million in 2017 and cost 420 a night to rent,00:05:40.173,00:05:49.848
nsmzFUmvA_Q-00_09_58.264-00_10_14.739.mp4,in separate but related news the national security council's lawyer john eisenberg was ordered by trump to not appear before a house deposition,00:09:58.264,00:10:14.739
nsmzFUmvA_Q-00_09_10.091-00_09_24.145.mp4,she said trump 's personal attorney rudy giuliani worked behind the scenes to push her out from her ambassador position in may.,00:09:10.091,00:09:24.145
nsmzFUmvA_Q-00_08_46.399-00_09_10.091.mp4,yovanovitch said her work environment changed after donald trump's son donald trump jr. tweeted in march that she was a joker and shared an article that said she was an obama appointee,00:08:46.399,00:09:10.091
nsmzFUmvA_Q-00_08_05.526-00_08_46.399.mp4,the third news house democrats released hundreds of pages of transcripts from their closed door depositions of two witnesses in the impeachment inquiry the former u.s. ambassador to ukraine marie yovanovitch and a former senior adviser to secretary of state mike pompeo michael mckinley,00:08:05.526,00:08:46.399
nsmzFUmvA_Q-00_07_48.884-00_08_05.526.mp4,the whistleblower 's lawyer said the person is willing to answer written questions from house republicans but trump wants him or her to appear publicly,00:07:48.884,00:08:05.526
nsmzFUmvA_Q-00_07_16.560-00_07_48.884.mp4,the second news president trump said the anonymous whistleblower who filed a complaint about his call with the ukrainian president which sparked the impeachment inquiry should appear in public to testify,00:07:16.560,00:07:48.884
nsmzFUmvA_Q-00_06_57.250-00_07_16.560.mp4,trump 's former personal attorney michael cohen is serving a three-year prison sentence for campaign finance violations related to the hush money payments,00:06:57.250,00:07:16.560
nsmzFUmvA_Q-00_06_44.987-00_06_57.250.mp4,trump 's personal attorney jay sekulow said they would appeal the case to the supreme court,00:06:44.987,00:06:57.250
nsmzFUmvA_Q-00_06_32.934-00_06_44.987.mp4,this is the second federal appeals court decision that has ruled against trump 's efforts to block the release of his taxes,00:06:32.934,00:06:44.987
nsmzFUmvA_Q-00_06_01.026-00_06_32.934.mp4,the first a federal appeals court ruled against president trump 's effort to block the release of eight years of his tax returns to new york prosecutors who are investigating hush money payments to two women before the 2016 election,00:06:01.026,00:06:32.934
nsmzFUmvA_Q-00_09_24.145-00_09_58.264.mp4,mckinley said he resigned last month because he felt the state department did not support their employees who were caught up in the middle of the impeachment inquiry and because he felt our ambassadors overseas were being used to advance domestic political objectives,00:09:24.145,00:09:58.264
tI2WCkbd9L8-00_00_09.718-00_00_14.473.mp4,here are updates on the coronavirus pandemic,00:00:09.718,00:00:14.473
nsmzFUmvA_Q-00_18_50.378-00_18_55.384.mp4,he offered a little more out of his deal yet you chose the other shark,00:18:50.378,00:18:55.384
nsmzFUmvA_Q-00_18_57.635-00_19_02.516.mp4,how did you come to the decision of choosing matt 's offer,00:18:57.635,00:19:02.516
G3zfes_ZL5U-00_07_03.589-00_07_13.565.mp4,they pleaded not guilty in their arraignment hearing on september 9th,00:07:03.589,00:07:13.565
G3zfes_ZL5U-00_06_44.103-00_07_03.589.mp4,the preliminary hearing is when the district attorney prosecutor will show more of the evidence the state has against mavrick and we will see what mavrick 's public defender say in response,00:06:44.103,00:07:03.589
G3zfes_ZL5U-00_06_38.464-00_06_44.103.mp4,i will be there and will be giving a report after the hearing,00:06:38.464,00:06:44.103
G3zfes_ZL5U-00_06_33.560-00_06_38.464.mp4,the preliminary hearing on october 23 at 8:15 am,00:06:33.560,00:06:38.464
G3zfes_ZL5U-00_06_11.971-00_06_33.560.mp4,a court clerk told me that today is called a master calendar call to determine which courtroom the preliminary hearing will be held and that mavrick was ordered to appear for both dates,00:06:11.971,00:06:33.560
G3zfes_ZL5U-00_05_52.752-00_06_11.971.mp4,today mavrick fisher is scheduled to appear in the lake county superior court in lakeport california ahead of his preliminary hearing this wednesday,00:05:52.752,00:06:11.971
